track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4HOryCnbme0zBnF8LWij3f,Billie Eilish,,Getting Older,72.0,0,False,0.599,0.128,10.0,0.0,1.0,0.109,0.974,0.121,0.115,0.367,159.679,4.0,"['art pop', 'pop']"
1XjHRolIXL2M1EEOUsGGR4,Taylor Swift,,cowboy like me,68.0,0,False,0.604,0.517,0.0,0.0,1.0,0.0347,0.768,0.000155,0.123,0.511,127.967,4.0,['pop']
5LBxMvApPk3HdsQdi6DT9L,BLACKPINK,,STAY,0.0,0,False,0.628,0.433,1.0,0.0,1.0,0.0383,0.569,7.71e-06,0.104,0.343,88.074,4.0,"['k-pop', 'k-pop girl group', 'pop']"
2MvvoeRt8NcOXWESkxWn3g,Lorde,,Ribs,78.0,0,False,0.511,0.472,4.0,0.0,1.0,0.091,0.534,0.614,0.11,0.0399,127.978,4.0,"['art pop', 'metropopolis', 'nz pop', 'pop']"
6aLOekfwbytwWvQftxTEF0,Taylor Swift,,All You Had To Do Was Stay,49.0,0,False,0.605,0.725,5.0,0.0,1.0,0.0323,0.00201,2.02e-05,0.101,0.539,96.97,4.0,['pop']
5LYMamLv12UPbemOaTPyeV,Harry Styles,,Music For a Sushi Restaurant,74.0,0,False,0.72,0.715,11.0,0.0,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,4.0,['pop']
0hyImI8JaWONOrzKH7kJsC,Lana Del Rey,,Tulsa Jesus Freak,66.0,0,False,0.387,0.339,2.0,0.0,0.0,0.0489,0.918,0.00272,0.13,0.273,137.199,4.0,"['art pop', 'pop']"
6PERP62TejQjgHu81OHxgM,Olivia Rodrigo,,good 4 u,21.0,0,False,0.556,0.661,6.0,0.0,0.0,0.204,0.3,0.0,0.101,0.668,168.56,4.0,['pop']
5CSKbHjpqborGnlzagyaDo,Dua Lipa,,Love Again,67.0,0,False,0.659,0.667,11.0,0.0,0.0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,4.0,"['dance pop', 'pop', 'uk pop']"
3RIgHHpnFKj5Rni1shokDj,Lana Del Rey,,Norman fucking Rockwell,76.0,0,False,0.215,0.203,5.0,0.0,1.0,0.0346,0.968,0.0585,0.0923,0.143,78.287,1.0,"['art pop', 'pop']"
5RaBeejGtdPEszYEKYECs2,Taylor Swift,,Love Story (Taylor's Version) - Elvira Remix,54.0,0,False,0.669,0.56,11.0,0.0,0.0,0.0352,0.00215,3.23e-05,0.264,0.155,123.068,4.0,['pop']
5sp71CUt0jXRNqHblPGp7b,Olivia Rodrigo,,ballad of a homeschooled girl,75.0,0,False,0.385,0.873,1.0,0.0,1.0,0.069,0.0557,0.0,0.353,0.469,120.393,4.0,['pop']
6FpdEqPmZ9aXIXiDi0Ke0f,Lana Del Rey,,Blue Banisters,47.0,0,False,0.384,0.111,5.0,0.0,1.0,0.0415,0.938,6.02e-05,0.104,0.177,85.986,3.0,"['art pop', 'pop']"
6SQLk9HSNketfgs2AyIiMs,Harry Styles,,She,69.0,0,False,0.535,0.521,0.0,0.0,1.0,0.0272,0.000532,0.371,0.19,0.457,140.026,3.0,['pop']
5DgdvOOLj3Tn4bEzY9jAJ2,Armaan Malik,,Tum Jo Mile,23.0,0,False,0.529,0.796,2.0,0.0,0.0,0.0361,0.402,0.00287,0.0942,0.34,80.005,4.0,"['filmi', 'modern bollywood']"
045ZeOHPIzhxxsm8bq5kyE,Taylor Swift,,Out Of The Woods (Taylor's Version),76.0,0,False,0.547,0.885,0.0,0.0,1.0,0.0418,0.000512,9.37e-05,0.39,0.192,91.992,4.0,['pop']
6iYMfxznTBlcVOgRHab2W0,Harry Styles,,"Sunflower, Vol. 6",68.0,0,False,0.566,0.846,7.0,0.0,0.0,0.035,0.000564,0.000795,0.121,0.86,160.02,4.0,['pop']
1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,,Dance The Night - From Barbie The Album,87.0,0,False,0.671,0.845,11.0,0.0,0.0,0.048,0.0207,0.0,0.329,0.775,110.056,4.0,"['dance pop', 'pop', 'uk pop']"
58P060mo9WWgEAdDvf0Riz,Taylor Swift,,willow,37.0,0,False,0.392,0.579,7.0,0.0,1.0,0.164,0.835,0.00179,0.145,0.549,80.961,4.0,['pop']
0ZRrJTPXDToRJ2iLo9oLrW,Arctic Monkeys,,When The Sun Goes Down,0.0,0,False,0.348,0.875,11.0,0.0,0.0,0.199,0.0341,0.0,0.117,0.407,169.152,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
0j3AgwHeoqudbV5ru5wNwT,Arctic Monkeys,,Temptation Greets You Like Your Naughty Friend,35.0,0,False,0.606,0.895,4.0,0.0,0.0,0.0445,0.000612,0.0,0.0369,0.786,140.402,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,,Paper Rings,81.0,0,False,0.811,0.719,9.0,0.0,1.0,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,4.0,['pop']
7Hk6vSplBGJ6zK9GcGgeIa,Arctic Monkeys,,One for the Road,0.0,0,False,0.414,0.664,0.0,0.0,1.0,0.0379,0.24,0.0656,0.288,0.863,183.67,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
1GwMQaZz6Au3QLDbjbMdme,Taylor Swift,,Call It What You Want,77.0,0,False,0.598,0.504,9.0,0.0,1.0,0.0731,0.186,0.000221,0.34,0.252,163.954,4.0,['pop']
2naEVOadudtXHwtZNfjMDM,BLACKPINK,,Forever Young,0.0,0,False,0.592,0.961,4.0,0.0,1.0,0.096,0.0423,0.0,0.0882,0.508,109.826,4.0,"['k-pop', 'k-pop girl group', 'pop']"
1Iq8oo9XkmmvCQiGOfORiz,Taylor Swift,,Is It Over Now? (Taylor's Version) (From The Vault),85.0,0,False,0.596,0.658,0.0,0.0,1.0,0.036,0.0504,0.0,0.127,0.176,100.012,4.0,['pop']
5kRPPEWFJIMox5qIkQkiz5,Harry Styles,,Sweet Creature,73.0,0,False,0.427,0.262,7.0,0.0,1.0,0.0276,0.746,0.0,0.068,0.228,104.085,4.0,['pop']
1bAvtmTl0F9loyz9AwPwp7,The Weeknd,,Losers,60.0,0,False,0.666,0.485,0.0,0.0,0.0,0.053,0.0355,0.000599,0.504,0.287,91.007,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
28tIMaewZuGR8urkvFhQyA,Taylor Swift,,the last great american dynasty - the long pond studio sessions,53.0,0,False,0.64,0.618,7.0,0.0,1.0,0.0379,0.743,0.004,0.0574,0.614,147.948,4.0,['pop']
3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,,TV,82.0,0,False,0.412,0.236,4.0,0.0,0.0,0.0379,0.83,0.00653,0.147,0.119,140.214,4.0,"['art pop', 'pop']"
6lzc0Al0zfZOIFsFvBS1ki,Taylor Swift,,State Of Grace (Taylor's Version),67.0,0,False,0.594,0.713,9.0,0.0,1.0,0.0503,0.000328,0.0,0.114,0.328,129.958,4.0,['pop']
5SzoFexynLVceTLggJTZZM,Lana Del Rey,,Blue Velvet,56.0,0,False,0.189,0.317,10.0,0.0,1.0,0.028,0.812,0.0719,0.214,0.251,84.809,4.0,"['art pop', 'pop']"
3esA216TyLHEkNiBCeCmcg,Taylor Swift,,The Best Day,44.0,0,False,0.666,0.434,1.0,0.0,1.0,0.0289,0.647,1.95e-06,0.124,0.396,126.084,4.0,['pop']
6qAcApH8obo8eqatCKUHd9,Taylor Swift,,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),72.0,0,False,0.602,0.648,2.0,0.0,1.0,0.103,0.0104,0.0,0.217,0.174,170.091,4.0,['pop']
0zPgEG7Cx33w0o0J2nvURB,Dua Lipa,,Cool,0.0,0,False,0.656,0.753,5.0,0.0,0.0,0.0542,0.143,1.08e-06,0.0981,0.79,90.483,4.0,"['dance pop', 'pop', 'uk pop']"
0eFQWVz0qIxDOvhLpZ40P7,Taylor Swift,,the lakes - bonus track,69.0,0,False,0.313,0.258,2.0,0.0,1.0,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,4.0,['pop']
6AtZLIzUINvExIUy4QhdjP,Taylor Swift,,I Knew You Were Trouble (Taylor's Version),76.0,0,False,0.584,0.557,6.0,0.0,1.0,0.0342,0.0129,0.0,0.0576,0.767,154.008,4.0,['pop']
1z5jOmNswvnzjC5gFLu5Dv,Dua Lipa,,Hotter Than Hell,47.0,0,False,0.532,0.868,3.0,0.0,0.0,0.0908,0.011,0.0,0.0584,0.529,110.127,4.0,"['dance pop', 'pop', 'uk pop']"
1IF5UcqRO42D12vYwceOY6,Harry Styles,,From the Dining Table,70.0,0,False,0.671,0.156,8.0,0.0,1.0,0.0371,0.804,0.0518,0.113,0.201,94.08,4.0,['pop']
5Kllw7Fco57MHtMEGgRdoc,Stray Kids,,CHEESE,47.0,0,False,0.348,0.946,2.0,0.0,1.0,0.361,0.0278,0.0,0.14,0.589,179.958,3.0,"['k-pop', 'k-pop boy group', 'pop']"
1qEmFfgcLObUfQm0j1W2CK,Harry Styles,,Late Night Talking,83.0,0,False,0.714,0.728,10.0,0.0,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,4.0,['pop']
1cdzfFjEbUbgTm5nv3FgXR,Ariana Grande,,Focus,64.0,0,False,0.671,0.876,6.0,0.0,1.0,0.239,0.266,0.0,0.444,0.8,100.016,4.0,['pop']
1mhVXWduD8ReDwusfaHNwU,The Weeknd,,Tell Your Friends,66.0,0,False,0.583,0.454,1.0,0.0,0.0,0.0425,0.265,0.0,0.181,0.309,74.64,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
4c4qqhFrvOgddweMQS0ptG,The Weeknd,,Sacrifice (Remix) (feat. Swedish House Mafia),54.0,0,False,0.774,0.742,6.0,0.0,0.0,0.0784,0.0312,5.03e-05,0.0907,0.677,122.028,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
4txojlesMFQZGWxwz2EeqB,Taylor Swift,,"Would've, Could've, Should've",64.0,0,False,0.482,0.837,0.0,0.0,1.0,0.12,0.435,0.00147,0.123,0.534,157.96,4.0,['pop']
5udz8YvYKpDRB3gcSILh0e,Ariana Grande,,"thank u, next",0.0,0,False,0.746,0.667,1.0,0.0,1.0,0.0679,0.271,1.2e-06,0.102,0.384,107.032,4.0,['pop']
761QvVHTibYjEi2r6A4g4Q,Lana Del Rey,,Get Free,68.0,0,False,0.205,0.472,10.0,0.0,1.0,0.0718,0.498,0.000792,0.0953,0.0392,203.944,4.0,"['art pop', 'pop']"
3Cz6MZdwncB4qasyRPen4S,Sabrina Carpenter,,buy me presents,50.0,0,False,0.659,0.837,1.0,0.0,0.0,0.0645,0.0134,0.0,0.266,0.564,112.967,4.0,['pop']
6pYNq0ZwpPVazKzsqpf0G8,Taylor Swift,,The Very First Night (Taylor's Version) (From The Vault),71.0,0,False,0.678,0.733,7.0,0.0,1.0,0.0281,0.00115,0.0,0.104,0.581,121.009,4.0,['pop']
4IwvoV3uQhRpyflYHPmHU3,Arctic Monkeys,,Fire And The Thud,0.0,0,False,0.571,0.617,2.0,0.0,1.0,0.037,0.184,0.00545,0.206,0.455,114.967,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
7BFI9QZPQKgYuR2HhDgwbG,Lorde,,Royals,0.0,0,False,0.674,0.428,7.0,0.0,1.0,0.122,0.121,0.0,0.132,0.337,84.878,4.0,"['art pop', 'metropopolis', 'nz pop', 'pop']"
0d2nqd8iWUX0BpLo6Lg2C8,The Weeknd,,D.D.,2.0,0,False,0.68,0.707,7.0,0.0,0.0,0.0987,0.479,0.0,0.511,0.382,119.993,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
6xsEAm6w9oMQYYg3jkEkMT,Taylor Swift,,Bad Blood,68.0,0,False,0.654,0.655,11.0,0.0,0.0,0.106,0.0294,0.0,0.139,0.221,170.16,4.0,['pop']
7nWui6jiMM2m9qFmET1Mtj,Taylor Swift,,Ronan (Taylor's Version),60.0,0,False,0.623,0.279,0.0,0.0,1.0,0.031,0.661,0.0,0.193,0.38,116.04,4.0,['pop']
58AFokYCv4jdJ2T0hEoQ2r,Sabrina Carpenter,,decode,58.0,0,False,0.592,0.37,4.0,0.0,1.0,0.0385,0.663,0.0,0.0777,0.385,122.221,4.0,['pop']
2i8f4VnnBjy0yDqH2C452a,Olivia Rodrigo,,bad idea right?,12.0,0,False,0.628,0.878,9.0,0.0,1.0,0.0901,0.00196,1.23e-05,0.0649,0.796,129.976,4.0,['pop']
5VQLMrWhailAhErKNUSnv1,Taylor Swift,,The Lucky One,42.0,0,False,0.706,0.499,4.0,0.0,1.0,0.0369,0.0371,0.0,0.132,0.545,117.937,4.0,['pop']
5qNh5WtzMbfpSj2jLlBkoD,Billie Eilish,,Your Power,5.0,0,False,0.634,0.285,9.0,0.0,0.0,0.0807,0.937,0.000359,0.232,0.203,129.65,4.0,"['art pop', 'pop']"
4Pu3JCVM0YptKrGNjRfz6a,Cigarettes After Sex,,Hentai,0.0,0,False,0.45,0.227,5.0,0.0,0.0,0.0282,0.713,0.419,0.108,0.153,126.53,4.0,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']"
5mRNFh0zp9qY1kDpecN9ot,Ariana Grande,,Beauty and the Beast,41.0,0,False,0.492,0.532,6.0,0.0,1.0,0.027,0.134,0.0,0.101,0.267,81.306,4.0,['pop']
4CkgMiMqZ5JzW9iYXSTMTL,Taylor Swift,,I Bet You Think About Me (feat. Chris Stapleton) (Taylor's Version) (From The Vault),72.0,0,False,0.391,0.715,0.0,0.0,1.0,0.0495,0.167,0.0,0.183,0.473,149.654,3.0,['pop']
2HotTAoFiOYTeMZkNs1Ces,Lorde,,The Love Club,65.0,0,False,0.799,0.501,0.0,0.0,1.0,0.0465,0.211,0.0123,0.118,0.635,92.032,4.0,"['art pop', 'metropopolis', 'nz pop', 'pop']"
3v7hMuewavfpJx8sytJ4AO,Dua Lipa,,Hallucinate - Paul Woolford Remix,36.0,0,False,0.568,0.768,0.0,0.0,0.0,0.0306,0.00237,0.012,0.196,0.523,123.963,4.0,"['dance pop', 'pop', 'uk pop']"
1TEL6MlSSVLSdhOSddidlJ,Ariana Grande,,needy,71.0,0,False,0.647,0.309,7.0,0.0,0.0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,4.0,['pop']
5aRZk9oWIYUB5alrTs8TTV,Hozier,,From Eden,68.0,0,False,0.399,0.673,0.0,0.0,1.0,0.0509,0.584,2.44e-05,0.118,0.285,142.255,5.0,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,,Do I Wanna Know?,0.0,0,False,0.548,0.532,5.0,0.0,1.0,0.0323,0.186,0.000263,0.217,0.405,85.03,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
15s3PQjVCiHSwRqSKaqkDw,Lana Del Rey,,Dark Paradise - Parov Stelar Remix,46.0,0,False,0.635,0.585,1.0,0.0,0.0,0.0445,0.0807,0.00187,0.0996,0.486,119.964,4.0,"['art pop', 'pop']"
3Ttx1ky0ZYaVjXZWdcmwh5,The Weeknd,,Blinding Lights,0.0,0,False,0.517,0.727,1.0,0.0,1.0,0.0564,0.00154,0.00015,0.0882,0.342,170.964,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
0fBSs3fRoh1yJcne77fdu9,Lana Del Rey,,Video Games,78.0,0,False,0.236,0.249,6.0,0.0,0.0,0.0348,0.811,1e-06,0.087,0.181,72.847,5.0,"['art pop', 'pop']"
6bnF93Rx87YqUBLSgjiMU8,The Weeknd,,Heartless,81.0,0,False,0.537,0.746,10.0,0.0,0.0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
4c9XojqJDu7KNCh8GmNbj5,BTS,,Hip Hop Phile,56.0,0,False,0.796,0.878,1.0,0.0,1.0,0.185,0.171,0.0,0.234,0.795,144.0,4.0,"['k-pop', 'k-pop boy group', 'pop']"
7g3htkaLz4ETFn0cifwM3y,Lana Del Rey,,High By The Beach,71.0,0,False,0.536,0.486,11.0,0.0,0.0,0.0346,0.244,0.00788,0.12,0.0968,131.988,4.0,"['art pop', 'pop']"
7eQj6r5PIdYKEIZjucBMcq,Taylor Swift,,Stay Stay Stay (Taylor's Version),65.0,0,False,0.693,0.681,0.0,0.0,1.0,0.025,0.0848,0.0,0.0768,0.663,100.02,4.0,['pop']
6JlI8Ay77m4nJvZTHvfT1J,Taylor Swift,,peace,65.0,0,False,0.644,0.284,5.0,0.0,1.0,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,4.0,['pop']
2vtmY2mSccRzKGjtcHSzI3,Lana Del Rey,,Diet Mountain Dew,77.0,0,False,0.595,0.696,10.0,0.0,0.0,0.0417,0.276,0.0,0.411,0.533,88.013,4.0,"['art pop', 'pop']"
083PU4XnYAOMAGVruma3vb,Hozier,,Shrike,64.0,0,False,0.506,0.275,7.0,0.0,0.0,0.0292,0.494,0.00377,0.101,0.0639,153.769,3.0,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
6v5YfAj1plZ2Rbl9FzOOF5,Dua Lipa,,New Rules - Freedo Remix,35.0,0,False,0.865,0.535,7.0,0.0,1.0,0.0904,0.0105,0.0,0.299,0.863,115.993,4.0,"['dance pop', 'pop', 'uk pop']"
79wgotDiVZml9PiTtNtYBA,Lana Del Rey,,Taco Truck x VB,65.0,0,False,0.382,0.366,9.0,0.0,0.0,0.0591,0.625,0.107,0.112,0.0395,157.862,4.0,"['art pop', 'pop']"
1mFpMoeZfkIqtqW2AfQ8ba,BLACKPINK,,THE GIRLS - BLACKPINK THE GAME OST,70.0,0,False,0.715,0.738,2.0,0.0,1.0,0.0577,0.00199,0.0,0.208,0.36,160.07,4.0,"['k-pop', 'k-pop girl group', 'pop']"
4tyX1rw9X309WkEdh2As4B,Taylor Swift,,coney island (feat. The National),57.0,0,False,0.529,0.536,8.0,0.0,1.0,0.0627,0.826,0.00082,0.141,0.304,107.873,4.0,['pop']
0U0etHtpARihOUUY8Akc7y,Taylor Swift,,willow - lonely witch version,52.0,0,False,0.41,0.381,4.0,0.0,0.0,0.0548,0.892,0.0,0.148,0.557,80.855,4.0,['pop']
2BDBBNaWZf2ueZwp4h52b2,Taylor Swift,,the lakes - the long pond studio sessions,21.0,0,False,0.606,0.221,2.0,0.0,1.0,0.0468,0.794,0.0,0.0888,0.112,89.844,4.0,['pop']
4LEK9rD7TWIG4FCL1s27XC,Taylor Swift,,cardigan,50.0,0,False,0.613,0.581,0.0,0.0,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,4.0,['pop']
7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,,Karma,83.0,0,False,0.642,0.62,8.0,0.0,1.0,0.0666,0.0734,0.0,0.483,0.0969,90.02,4.0,['pop']
0zg8u9UUlvwSvBJYEjhgDT,Dua Lipa,,Love Again - Imanbek Remix,62.0,0,False,0.717,0.91,6.0,0.0,0.0,0.0554,0.00262,0.00194,0.0589,0.682,119.999,4.0,"['dance pop', 'pop', 'uk pop']"
4pvb0WLRcMtbPGmtejJJ6y,Taylor Swift,,exile (feat. Bon Iver),79.0,0,False,0.298,0.38,6.0,0.0,1.0,0.0287,0.778,5.62e-05,0.11,0.152,75.602,4.0,['pop']
550erGcdD9n6PnwxrvYqZT,Taylor Swift,,Hey Stephen (Taylor's Version),67.0,0,False,0.788,0.571,6.0,0.0,1.0,0.0296,0.106,0.0,0.0934,0.797,115.99,4.0,['pop']
1hjRhYpWyqDpPahmSlUTlc,Taylor Swift,,Style (Taylor's Version),81.0,0,False,0.575,0.824,2.0,0.0,1.0,0.038,0.000418,0.0214,0.0901,0.292,94.971,4.0,['pop']
7fesNTgTEMEH0ye8MOgEDY,Olivia Rodrigo,,teenage dream,73.0,0,False,0.422,0.229,0.0,0.0,1.0,0.0362,0.816,0.0,0.109,0.104,135.82,4.0,['pop']
0pjBqAz8GlxGlpaU4W0DxS,Taylor Swift,,Cruel Summer - LP Giobbi Remix,66.0,0,False,0.731,0.722,9.0,0.0,1.0,0.0691,0.0893,0.00256,0.112,0.265,122.99,4.0,['pop']
5GPwN5iZ9ZMSXAkppj4Uvv,Taylor Swift,,Innocent,42.0,0,False,0.552,0.608,1.0,0.0,0.0,0.0259,0.186,0.0,0.125,0.17,134.05,4.0,['pop']
3e0McEmoNU05YD0dBT5afU,Arctic Monkeys,,Cornerstone,0.0,0,False,0.298,0.721,9.0,0.0,1.0,0.0366,0.00702,0.0,0.307,0.727,169.929,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
3BJe4B8zGnqEdQPMvfVjuS,Lana Del Rey,,Summertime Sadness,84.0,0,False,0.565,0.654,1.0,0.0,0.0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,4.0,"['art pop', 'pop']"
5YkPpicEXy0OtQnXxV2YaP,Dua Lipa,,Be the One - Acoustic Version,17.0,0,False,0.672,0.448,10.0,0.0,1.0,0.0434,0.636,2.28e-05,0.111,0.335,172.95,4.0,"['dance pop', 'pop', 'uk pop']"
2ExKb6Ag2WXob6FpkSeXhE,The Weeknd,,Save Your Tears,57.0,0,False,0.684,0.817,0.0,0.0,1.0,0.0308,0.0222,2.19e-05,0.439,0.623,118.061,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
78dtqFPt7cvYgS2zTXtZKV,Lana Del Rey,,Summertime Sadness - Sped Up,66.0,0,False,0.509,0.84,5.0,0.0,0.0,0.0441,0.0311,0.000169,0.0969,0.336,149.907,4.0,"['art pop', 'pop']"
3HWOknOVmd44e1jg4g0Sga,TWICE,,Knock Knock,63.0,0,False,0.672,0.968,1.0,0.0,0.0,0.131,0.0243,0.0,0.0587,0.473,129.971,4.0,"['k-pop', 'k-pop girl group', 'pop']"
5WhzJEUErG4gdSqxNCB9ED,Lana Del Rey,,Wildflower Wildfire,46.0,0,False,0.352,0.224,7.0,0.0,0.0,0.0323,0.876,0.0327,0.113,0.211,79.592,5.0,"['art pop', 'pop']"
4eKMqf9ZMSclDX7V9Ptg7x,Taylor Swift,,Midnight Rain,66.0,0,False,0.654,0.372,0.0,0.0,1.0,0.0667,0.705,6.78e-05,0.114,0.198,140.15,4.0,['pop']
12nBPF4Rh4XLFJV0YLN7uj,Taylor Swift,,Innocent (Taylor's Version),65.0,0,False,0.522,0.598,1.0,0.0,0.0,0.0284,0.101,0.0,0.152,0.149,133.627,4.0,['pop']
5yeuXkukVGuix3vmLu2BPJ,Taylor Swift,,Vigilante Shit,63.0,0,False,0.87,0.279,4.0,0.0,0.0,0.364,0.16,1.74e-05,0.121,0.16,79.996,4.0,['pop']
2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,,illicit affairs,79.0,0,False,0.559,0.31,10.0,0.0,1.0,0.0338,0.881,0.0,0.106,0.46,119.845,4.0,['pop']
1RvQQGwaPipiNgz8RXAKA8,Taylor Swift,,Red,49.0,0,False,0.602,0.896,1.0,0.0,0.0,0.0437,0.0773,8.87e-05,0.091,0.641,124.978,4.0,['pop']
5QWTRnyZO44Gtl9sru49VQ,Taylor Swift,,Our Song,0.0,0,False,0.668,0.672,2.0,0.0,1.0,0.0303,0.111,0.0,0.329,0.539,89.011,4.0,['pop']
6dYcUcj1TyZZES5ivtjLdk,Cigarettes After Sex,,Keep On Loving You,0.0,0,False,0.455,0.37,2.0,0.0,0.0,0.0247,0.533,0.959,0.111,0.125,73.683,4.0,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']"
2hloaUoRonYssMuqLCBLTX,Ariana Grande,,bloodline,80.0,0,False,0.758,0.665,2.0,0.0,0.0,0.0774,0.0815,0.000157,0.216,0.643,151.976,4.0,['pop']
11MyiSGZSYSmhhqwGUTtAq,Lana Del Rey,,Sad Girl,78.0,0,False,0.345,0.587,5.0,0.0,1.0,0.0364,0.539,0.0731,0.119,0.258,119.479,4.0,"['art pop', 'pop']"
7nDYw1nNAW4dAqgmW2W3tq,Hozier,,Almost (Sweet Music),0.0,0,False,0.384,0.689,7.0,0.0,1.0,0.197,0.0217,2.24e-06,0.204,0.702,179.823,4.0,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
626lrZfNIlthgrUfjvRYrh,BTS,,Stigma,0.0,0,False,0.583,0.475,0.0,0.0,0.0,0.0846,0.148,0.0,0.139,0.332,136.034,4.0,"['k-pop', 'k-pop boy group', 'pop']"
5TgEJ62DOzBpGxZ7WRsrqb,Hozier,,Work Song,79.0,0,False,0.531,0.363,10.0,0.0,1.0,0.0608,0.749,0.0,0.112,0.259,121.412,4.0,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
